User ID,Timestamp,Login Status,IP Address,Device Type,Location,Session Duration,Failed Attempts,Behavioral Score,Anomaly
934,2024-07-22 19:47:24.922933,Success,192.168.1.74,Desktop,Jaipur,110.71932579412946,0,80.1955002963256,0
873,2024-07-22 19:48:24.922933,Fail,192.168.1.35,Desktop,Bangalore,0.0,2,49.89179334033721,1
799,2024-07-22 19:49:24.922933,Success,192.168.1.34,Mobile,Jaipur,360.6716549047473,0,82.13794837084149,0
447,2024-07-22 19:50:24.922933,Success,192.168.1.35,Mobile,Jodhpur,194.88113768500992,0,75.10789410360232,0
813,2024-07-22 19:51:24.922933,Success,10.10.10.5,Desktop,Kota,98.95553435370934,0,81.83917723842943,1
172,2024-07-22 19:52:24.922933,Success,192.168.1.34,Desktop,Jodhpur,182.14451872635536,0,76.28630381631531,0
292,2024-07-22 19:53:24.922933,Success,192.168.1.18,Mobile,Kota,210.40114208358787,0,78.13451872595535,0
487,2024-07-22 19:54:24.922933,Success,192.168.1.74,Desktop,Jodhpur,72.59584128250337,0,76.51033992180794,0
28,2024-07-22 19:55:24.922933,Success,192.168.1.12,Desktop,Kota,568.4642437472459,0,71.30655225361791,0
819,2024-07-22 19:56:24.922933,Success,192.168.1.45,Mobile,Jaipur,160.88881262139358,0,67.97737948135858,0
827,2024-07-22 19:57:24.922933,Success,192.168.1.18,Desktop,Jodhpur,324.2149514702439,0,78.94002720335011,0
505,2024-07-22 19:58:24.922933,Success,192.168.1.69,Desktop,Udaipur,933.2230573767769,0,61.12313986439369,1
925,2024-07-22 19:59:24.922933,Success,192.168.1.85,Desktop,Jodhpur,671.8972343696682,0,75.9403604235628,0
416,2024-07-22 20:00:24.922933,Success,192.168.1.51,Mobile,Udaipur,90.72233001251129,0,77.50811684578487,0
656,2024-07-22 20:01:24.922933,Success,192.168.1.74,Desktop,Jodhpur,388.7010782972241,0,86.52156110226849,0
518,2024-07-22 20:02:24.922933,Success,192.168.1.59,Mobile,Jodhpur,185.05818190745836,0,84.1576549702561,0
251,2024-07-22 20:03:24.922933,Success,192.168.1.51,Mobile,Kota,689.4796819301586,0,58.80582617032992,0
437,2024-07-22 20:04:24.922933,Success,192.168.1.35,Desktop,Jaipur,138.23442055371478,0,89.72599919335433,0
440,2024-07-22 20:05:24.922933,Success,192.168.1.35,Desktop,Kota,47.44178211908928,0,79.61235356231832,0
382,2024-07-22 20:06:24.922933,Success,192.168.1.85,Desktop,Jaipur,116.88228509566704,0,89.44099544474562,0
313,2024-07-22 20:07:24.922933,Success,192.168.1.34,Mobile,Jodhpur,200.79221547259033,0,78.04597876617261,0
816,2024-07-22 20:08:24.922933,Success,192.168.1.74,Mobile,Jodhpur,312.8336088088281,0,75.88702776807246,0
69,2024-07-22 20:09:24.922933,Success,192.168.1.45,Mobile,Udaipur,6.68559057313691,0,83.69364373323961,0
389,2024-07-22 20:10:24.922933,Success,192.168.1.59,Desktop,Udaipur,480.0055217242106,0,70.09876958220578,0
403,2024-07-22 20:11:24.922933,Success,192.168.1.35,Desktop,Kota,33.827360434634066,0,69.53004219190461,0
624,2024-07-22 20:12:24.922933,Success,192.168.1.18,Desktop,Kota,531.3982924284866,0,65.0810496145128,0
811,2024-07-22 20:13:24.922933,Success,192.168.1.12,Mobile,Kota,343.67199945423266,0,94.60083031606989,0
18,2024-07-22 20:14:24.922933,Success,192.168.1.12,Mobile,Jodhpur,270.58966393574343,0,82.36061727442629,0
731,2024-07-22 20:15:24.922933,Success,192.168.1.45,Desktop,Udaipur,210.19462110546692,0,83.31300442964616,0
457,2024-07-22 20:16:24.922933,Success,192.168.1.74,Desktop,Udaipur,61.793321601601484,0,82.82526692874264,0
175,2024-07-22 20:17:24.922933,Success,192.168.1.45,Mobile,Jodhpur,78.02776851212074,0,81.71117883231669,0
780,2024-07-22 20:18:24.922933,Success,192.168.1.45,Desktop,Kota,132.32138468349848,0,90.0444776312037,0
156,2024-07-22 20:19:24.922933,Success,192.168.1.34,Desktop,Jaipur,484.41452847429775,0,85.55424717687049,0
412,2024-07-22 20:20:24.922933,Success,192.168.1.12,Mobile,Jaipur,33.98421419071361,0,80.62162750913781,0
828,2024-07-22 20:21:24.922933,Success,192.168.1.69,Desktop,Udaipur,236.52330444443018,0,81.55964531267942,0
520,2024-07-22 20:22:24.922933,Success,192.168.1.18,Desktop,Jaipur,31.120914602768604,0,79.05001662762952,0
426,2024-07-22 20:23:24.922933,Success,192.168.1.59,Desktop,Jodhpur,718.9085415806488,0,94.24476095851597,0
962,2024-07-22 20:24:24.922933,Success,192.168.1.74,Desktop,Udaipur,64.93797385363321,0,89.9995785816619,0
310,2024-07-22 20:25:24.922933,Success,192.168.1.74,Mobile,Jaipur,806.04487951043,0,82.29627711148419,0
969,2024-07-22 20:26:24.922933,Success,192.168.1.74,Mobile,Jaipur,434.42839992410165,0,80.50360279522137,0
676,2024-07-22 20:27:24.922933,Success,192.168.1.12,Desktop,Udaipur,52.87162147328971,0,82.54022853632793,0
132,2024-07-22 20:28:24.922933,Success,192.168.1.18,Desktop,Jodhpur,88.71521475436869,0,80.59324686872093,0
278,2024-07-22 20:29:24.922933,Success,192.168.1.85,Mobile,Kota,671.7803000141688,0,67.4683995547568,0
427,2024-07-22 20:30:24.922933,Success,192.168.1.45,Mobile,Jodhpur,448.863824208105,0,77.38434362742422,0
452,2024-07-22 20:31:24.922933,Success,192.168.1.18,Mobile,Jodhpur,78.76375323439966,0,66.96854781091568,0
71,2024-07-22 20:32:24.922933,Success,192.168.1.34,Desktop,Udaipur,455.0689850563621,0,68.94330666875358,0
825,2024-07-22 20:33:24.922933,Success,192.168.1.74,Desktop,Jodhpur,1242.519203423807,0,84.36724273530214,1
848,2024-07-22 20:34:24.922933,Success,192.168.1.51,Desktop,Jodhpur,14.612345480052628,0,78.02733446735212,0
352,2024-07-22 20:35:24.922933,Success,192.168.1.12,Desktop,Jaipur,124.7968297340011,0,78.09480286691223,0
791,2024-07-22 20:36:24.922933,Success,192.168.1.74,Desktop,Kota,368.21541191336706,0,94.88737795898591,0
257,2024-07-22 20:37:24.922933,Success,192.168.1.74,Mobile,Jaipur,214.0129123033637,0,74.59705955100422,0
57,2024-07-22 20:38:24.922933,Success,192.168.1.34,Desktop,Udaipur,601.96851582157,0,77.91936908675048,0
499,2024-07-22 20:39:24.922933,Success,192.168.1.34,Desktop,Jaipur,185.10680206206612,0,89.80300755610502,0
763,2024-07-22 20:40:24.922933,Success,10.10.10.7,Desktop,Kota,2.078329571434119,0,77.72183223689915,1
588,2024-07-22 20:41:24.922933,Success,192.168.1.34,Desktop,Jodhpur,130.4823657774909,0,80.0498687178495,0
415,2024-07-22 20:42:24.922933,Success,192.168.1.69,Desktop,Jaipur,293.92659969048583,0,86.67424867699839,0
930,2024-07-22 20:43:24.922933,Success,192.168.1.12,Desktop,Kota,8.391390321180666,0,89.93309851065393,0
882,2024-07-22 20:44:24.922933,Success,192.168.1.85,Desktop,Andra Pradesh,225.69731918551238,0,62.433445478460186,1
382,2024-07-22 20:45:24.922933,Success,192.168.1.74,Desktop,Kota,337.8854624095407,0,93.59014676121213,0
527,2024-07-22 20:46:24.922933,Success,192.168.1.34,Mobile,Jaipur,212.825595100113,0,87.50054122968028,0
347,2024-07-22 20:47:24.922933,Success,192.168.1.18,Desktop,Jodhpur,87.41032341302999,0,93.79351267694977,0
919,2024-07-22 20:48:24.922933,Success,192.168.1.35,Mobile,Kota,196.80421844843383,0,88.34713240145508,0
943,2024-07-22 20:49:24.922933,Success,192.168.1.18,Mobile,Udaipur,732.7405469594747,0,87.32841800575406,0
870,2024-07-22 20:50:24.922933,Success,192.168.1.59,Desktop,Jaipur,550.0502901358565,0,76.61519337530856,0
118,2024-07-22 20:51:24.922933,Success,192.168.1.35,Mobile,Jaipur,281.2887764752117,0,85.50814619610674,0
775,2024-07-22 20:52:24.922933,Success,192.168.1.74,Mobile,Udaipur,238.98904036538406,0,71.56166066649573,0
885,2024-07-22 20:53:24.922933,Success,192.168.1.12,Desktop,Jodhpur,146.52637473526303,0,75.8092340102115,0
63,2024-07-22 20:54:24.922933,Success,10.10.10.7,Mobile,Jodhpur,1300.3243983745044,0,82.27311043609704,1
31,2024-07-22 20:55:24.922933,Success,192.168.1.51,Mobile,Kota,81.35972165209046,0,67.85333549182988,0
234,2024-07-22 20:56:24.922933,Success,192.168.1.18,Mobile,Kota,621.4756741331148,0,69.67010644446131,0
805,2024-07-22 20:57:24.922933,Success,192.168.1.12,Mobile,Kota,8.790490273437717,0,66.30144115759369,0
58,2024-07-22 20:58:24.922933,Success,192.168.1.12,Desktop,Kota,41.448889269180654,0,71.87261818997479,0
992,2024-07-22 20:59:24.922933,Success,192.168.1.18,Desktop,Jodhpur,36.32174415147383,0,79.67089586243844,0
255,2024-07-22 21:00:24.922933,Success,192.168.1.74,Desktop,Jaipur,120.98888505246954,0,72.61729059194762,0
394,2024-07-22 21:01:24.922933,Success,192.168.1.12,Mobile,Udaipur,10.628475527293617,0,60.56335117942933,0
956,2024-07-22 21:02:24.922933,Success,192.168.1.74,Mobile,Kota,1626.3252255905986,0,59.13486986463627,1
65,2024-07-22 21:03:24.922933,Success,192.168.1.69,Mobile,Jodhpur,790.9933564060896,0,91.39816956850703,0
59,2024-07-22 21:04:24.922933,Success,192.168.1.85,Mobile,Jodhpur,138.67671204788508,0,87.90702470462497,0
880,2024-07-22 21:05:24.922933,Success,192.168.1.45,Desktop,Udaipur,254.34457048073943,0,80.86382821282903,0
593,2024-07-22 21:06:24.922933,Success,192.168.1.34,Desktop,Kota,13.822902403554206,0,85.79825167991434,0
824,2024-07-22 21:07:24.922933,Success,192.168.1.85,Mobile,Jaipur,500.5434855037129,0,88.89799269332498,0
498,2024-07-22 21:08:24.922933,Success,192.168.1.35,Mobile,Udaipur,431.72402206067187,0,89.75454676012632,0
241,2024-07-22 21:09:24.922933,Success,192.168.1.35,Mobile,Jodhpur,625.2374682966014,0,89.28859516428409,0
155,2024-07-22 21:10:24.922933,Success,192.168.1.51,Desktop,Kota,197.7503068842546,0,75.81812040298965,0
133,2024-07-22 21:11:24.922933,Success,192.168.1.12,Mobile,Jodhpur,44.4952511622094,0,67.69520449236771,0
684,2024-07-22 21:12:24.922933,Success,192.168.1.69,Desktop,Kota,336.8614239402095,0,72.31447988757101,0
194,2024-07-22 21:13:24.922933,Success,192.168.1.69,Desktop,Jodhpur,159.81159344890193,0,77.68815161228758,0
678,2024-07-22 21:14:24.922933,Success,192.168.1.45,Mobile,Jaipur,417.86584498410406,0,83.81590382988345,0
14,2024-07-22 21:15:24.922933,Success,10.10.10.5,Mobile,Kota,338.32848583784414,0,76.92800838269255,1
631,2024-07-22 21:16:24.922933,Success,192.168.1.59,Desktop,Jaipur,722.9453653666585,0,87.60531066048006,0
676,2024-07-22 21:17:24.922933,Success,192.168.1.34,Desktop,Jaipur,20.143523965805542,0,73.86733508459791,0
143,2024-07-22 21:18:24.922933,Success,10.10.10.4,Mobile,Udaipur,386.79801497808245,0,74.40317177344319,1
441,2024-07-22 21:19:24.922933,Success,192.168.1.69,Mobile,Udaipur,601.4368565924431,0,92.76433600369894,0
259,2024-07-22 21:20:24.922933,Success,192.168.1.45,Mobile,Udaipur,87.46183349105078,0,76.54226579666431,0
617,2024-07-22 21:21:24.922933,Success,192.168.1.59,Mobile,Kota,153.56931587825818,0,73.28879344182643,0
407,2024-07-22 21:22:24.922933,Success,192.168.1.59,Desktop,Udaipur,516.3953115975438,0,84.66577161961112,0
487,2024-07-22 21:23:24.922933,Success,192.168.1.69,Mobile,Jaipur,383.8167177410381,0,81.32184558374341,0
705,2024-07-22 21:24:24.922933,Success,192.168.1.12,Mobile,Udaipur,992.1700018014424,0,83.84440534328168,1
508,2024-07-22 21:25:24.922933,Success,192.168.1.85,Desktop,Jodhpur,781.1944100680979,0,71.44536938278155,0
335,2024-07-22 21:26:24.922933,Success,192.168.1.45,Desktop,Jodhpur,37.946038446176665,0,68.81822529578967,0
565,2024-07-22 21:27:24.922933,Success,192.168.1.69,Mobile,Udaipur,216.8058648753727,0,103.73246252449314,0
863,2024-07-22 21:28:24.922933,Success,192.168.1.45,Desktop,Udaipur,276.7401066148444,0,97.42365607537495,0
27,2024-07-22 21:29:24.922933,Success,192.168.1.59,Mobile,Udaipur,394.1057484648518,0,78.45843775655963,0
174,2024-07-22 21:30:24.922933,Success,192.168.1.85,Desktop,Udaipur,171.13236464038272,0,90.28564994960611,0
581,2024-07-22 21:31:24.922933,Success,192.168.1.18,Desktop,Jaipur,113.86388755207483,0,84.65182086038001,0
190,2024-07-22 21:32:24.922933,Success,192.168.1.45,Desktop,Udaipur,568.0931656614638,0,101.31294017187821,0
312,2024-07-22 21:33:24.922933,Success,192.168.1.69,Desktop,Jaipur,291.87822344467287,0,70.22335419839486,0
849,2024-07-22 21:34:24.922933,Success,192.168.1.34,Mobile,Udaipur,293.9353468529927,0,80.53603687717303,0
990,2024-07-22 21:35:24.922933,Success,192.168.1.18,Mobile,Jaipur,2066.4683169672203,0,88.34615569695245,1
79,2024-07-22 21:36:24.922933,Success,192.168.1.34,Mobile,Kota,339.3488850741845,0,70.73751731781427,0
791,2024-07-22 21:37:24.922933,Success,192.168.1.45,Mobile,Kota,52.419710967269666,0,70.78609057100766,0
837,2024-07-22 21:38:24.922933,Success,192.168.1.12,Desktop,Jodhpur,328.64938853471523,0,75.32284943092417,0
844,2024-07-22 21:39:24.922933,Success,192.168.1.74,Desktop,Udaipur,223.88070362253447,0,101.84424847270293,0
148,2024-07-22 21:40:24.922933,Success,192.168.1.85,Desktop,Jodhpur,297.72877367087244,0,66.0734669469491,0
177,2024-07-22 21:41:24.922933,Success,192.168.1.18,Desktop,Jaipur,555.2838471064766,0,90.86939601946642,0
242,2024-07-22 21:42:24.922933,Success,192.168.1.74,Mobile,Jaipur,271.8889105146617,0,86.10689914928123,0
463,2024-07-22 21:43:24.922933,Success,192.168.1.35,Desktop,Bangalore,837.3652369122109,0,82.68368353680202,1
752,2024-07-22 21:44:24.922933,Success,192.168.1.69,Mobile,Udaipur,309.3743616888551,0,79.85721959171585,0
900,2024-07-22 21:45:24.922933,Success,192.168.1.12,Desktop,Jaipur,247.85033661736003,0,93.22349620090813,0
29,2024-07-22 21:46:24.922933,Success,192.168.1.18,Mobile,Udaipur,780.1184977304233,0,76.37331987544135,0
700,2024-07-22 21:47:24.922933,Success,192.168.1.51,Desktop,Jodhpur,183.08751468904038,0,80.97907396300334,0
645,2024-07-22 21:48:24.922933,Success,192.168.1.74,Mobile,Kota,29.010833520119288,0,72.7087404373489,0
682,2024-07-22 21:49:24.922933,Success,192.168.1.12,Desktop,Jodhpur,201.16406705736725,0,96.38224983593253,0
540,2024-07-22 21:50:24.922933,Success,10.10.10.5,Mobile,Jodhpur,301.8372273553434,0,89.07839357293182,1
